frameNo	startTime	endTime	dialogue	chunk
113	00:14:44,529	00:14:46,609	$They're not putting$your mother in a cell ever again.	16
114	00:14:46,946	00:14:48,912	$Not while I'm here.	16
115	00:14:51,500	00:14:53,917	$Why haven't you gone to see her?	17
116	00:14:57,623	00:14:59,957	$Everything she endured,$she did it for you.	17
117	00:15:00,042	00:15:02,426	$Don't you think I know that?	17
118	00:15:06,382	00:15:08,181	$I'm sorry.	17
119	00:15:10,185	00:15:12,019	$But I can't.	17
120	00:15:12,104	00:15:13,470	$Why not?	17
121	00:15:14,890	00:15:18,475	$When the Faith Militant$seized her and Margaery,	17
122	00:15:18,560	00:15:20,444	$what did I do?	17
123	00:15:21,981	00:15:25,732	$When they paraded her through$the streets like a whore,	17
124	00:15:25,818	00:15:27,618	$what did I do?	17
125	00:15:28,737	00:15:31,071	$We all fail sometimes.	17
126	00:15:31,206	00:15:34,574	$The king is supposed to be$the Protector of the Realm.	17
127	00:15:34,660	00:15:38,128	$If I can't even protect my$own wife or my own mother,	17
128	00:15:38,247	00:15:39,913	$what good am I?	17
129	00:15:40,049	00:15:43,083	$Go and see your mother$and ask her to forgive you.	17
130	00:15:45,554	00:15:47,754	$Your Grace.	18
131	00:15:47,840	00:15:49,556	$Lord Commander.	18
132	00:15:49,642	00:15:52,392	$I want to see my wife.	18
133	00:15:52,478	00:15:54,811	$The gods wait for Queen Margaery	18
134	00:15:54,930	00:15:58,315	$to confess her crimes$and seek their mercy.	18
135	00:15:58,434	00:16:01,351	$The king must wait as well.	18
136	00:16:01,437	00:16:03,904	$Go and see your mother, Tommen.	18
137	00:16:14,283	00:16:16,283	$You're a bold man.	18
138	00:16:17,953	00:16:19,503	$On the contrary.	18
139	00:16:19,621	00:16:22,205	$I fear a great deal.	18
140	00:16:22,291	00:16:25,459	$The Father, the Mother,	18
141	00:16:25,594	00:16:27,711	$the Warrior.	18
142	00:16:37,690	00:16:40,857	$Do you know why we use these stones?	19
143	00:16:42,528	00:16:45,445	$To remind us not to fear death.	19
144	00:16:45,531	00:16:48,815	$We close our eyes on this world$and open them on the next.	19
145	00:16:48,901	00:16:51,151	$You must long for the next life.	19
146	00:16:53,155	00:16:54,654	$In truth, I fear that, too.	19
147	00:16:54,790	00:16:57,708	$You imprisoned$and humiliated my sister.	19
148	00:16:57,826	00:17:00,460	$Your sister sought the gods' mercy	19
149	00:17:00,546	00:17:02,329	$and atoned for her sin.	19
150	00:17:02,414	00:17:04,631	$What about my sins?	19
151	00:17:06,919	00:17:10,420	$I broke a sacred oath and$stabbed my king in the back.	19
152	00:17:12,307	00:17:14,725	$I killed my own cousin.	19
153	00:17:14,843	00:17:16,760	$When the gods judged$my brother guilty,	19
154	00:17:16,845	00:17:19,179	$I helped him escape their justice.	19
155	00:17:20,733	00:17:23,433	$What atonement do I deserve?	19
156	00:17:25,821	00:17:28,071	$You would spill blood$in this holy place?	19
157	00:17:28,190	00:17:30,607	$Oh, the gods won't mind.	20
158	00:17:30,692	00:17:33,160	$They've spilled more blood$than the rest of us combined.	20
159	00:17:35,114	00:17:37,280	$Go on, then.	20
160	00:17:37,366	00:17:41,001	$I deserve it.$We all do.	20
161	00:17:41,086	00:17:43,703	$We are weak, vain creatures.	20
162	00:17:43,789	00:17:46,673	$We live only by the Mother's mercy.	20
163	00:18:01,974	00:18:04,975	$They should be closer if you$mean for them to save you.	20
164	00:18:05,060	00:18:06,943	$I don't.	20
165	00:18:07,062	00:18:09,946	$They'd never reach me$before you struck.	20
166	00:18:10,065	00:18:11,731	$I've fought against worse odds.	20
167	00:18:11,817	00:18:14,785	$No doubt many of us would fall.	20
168	00:18:14,903	00:18:17,904	$But who are we, hmm?	20
169	00:18:18,040	00:18:20,707	$We have no names, no family.	20
170	00:18:20,793	00:18:24,711	$Every one of us$is poor and powerless.	21
171	00:18:24,797	00:18:27,214	$And yet together,	21
172	00:18:27,299	00:18:29,966	$we can overthrow an empire.	21
173	00:19:00,282	00:19:01,865	$<i>Mother.</i>	21
174	00:19:13,545	00:19:16,263	$Did they put her in the$red gown or the gold?	22
175	00:19:17,799	00:19:19,466	$Gold.	22
176	00:19:19,601	00:19:22,052	$Good. It was always her color.	22
177	00:19:24,389	00:19:27,607	$I'm sorry for keeping you here.	22
178	00:19:29,978	00:19:32,362	$<i>I shouldn't have,$but I was--</i>	22
179	00:19:34,983	00:19:38,201	$I didn't want to lose you again.	22
180	00:19:38,320	00:19:40,120	$I understand.	22
181	00:19:42,324	00:19:44,124	$I'm glad to see you.	22
182	00:19:47,329	00:19:49,829	$I know I should have come sooner.	22
183	00:19:49,965	00:19:53,300	$I wanted to.$I was wrong.	22
184	00:19:54,670	00:19:56,586	$It's all right.	22
185	00:19:59,341	00:20:01,591	$No, it isn't.	22
186	00:20:03,345	00:20:06,012	$I should have executed all of them.	22
187	00:20:06,148	00:20:07,931	$I should have pulled down the sept	22
188	00:20:08,016	00:20:12,102	$onto the High Sparrow's head$before I let them do that to you,	23
189	00:20:12,187	00:20:14,521	$as you would have for me.	23
190	00:20:15,657	00:20:18,191	$You raised me to be strong...	23
191	00:20:20,362	00:20:21,945	$and I wasn't.	23
192	00:20:23,332	00:20:25,415	$But I want to be.	23
193	00:20:28,036	00:20:29,836	$Help me.	23
194	00:20:34,209	00:20:35,875	$Always.	23
195	00:21:04,122	00:21:06,790	$If I lost my cock,$I'd drink all the time.	24
196	00:21:10,912	00:21:13,246	$Meaning no offense.	24
197	00:21:13,382	00:21:16,166	$He makes dwarf jokes,$I make eunuch jokes.	24
198	00:21:16,251	00:21:17,550	$I do not make dwarf jokes.	24
199	00:21:17,636	00:21:19,753	$You think them.	24
200	00:21:19,838	00:21:24,257	$So, the fleet.$It's been burned.	24
201	00:21:24,393	00:21:28,178	$We are searching for the men who burned$the ships, but nobody saw anything.	24
202	00:21:28,263	00:21:30,730	$Surely there's some good$news lurking somewhere.	24
203	00:21:30,816	00:21:33,900	$Astapor and Yunkai have$stopped asking us for aid.	24
204	00:21:33,986	00:21:36,603	$Perhaps they can$tell us their secret.	24
205	00:21:36,738	00:21:39,189	$The Masters have retaken both cities.	24
206	00:21:39,274	00:21:43,943	$Outside of Meereen, the whole of Slaver's$Bay has returned to the slavers.	24
207	00:21:45,914	00:21:50,000	$What about the dragons? We have two$of them here beneath the pyramid.	24
208	00:21:50,118	00:21:51,835	$They are not eating.	24
209	00:21:51,953	00:21:54,704	$They haven't touched any food$since Queen Daenerys left.	25
210	00:21:54,790	00:21:57,507	$Daenerys is the dragon queen.	25
211	00:21:57,626	00:22:00,460	$Can't very well let the dragons$starve, that's obvious.	25
212	00:22:00,545	00:22:03,880	$If a dragon does not want to eat,$how do you force him to eat?	25
213	00:22:03,965	00:22:06,266	$Dragons do not do well in captivity.	25
214	00:22:06,351	00:22:08,718	$- How do you know this?$- That's what I do.	25
215	00:22:08,804	00:22:11,771	$I drink and I know things.	25
216	00:22:13,809	00:22:16,976	$The dragons Aegon used$to conquer Westeros	25
217	00:22:17,062	00:22:19,562	$ranged over hundreds of miles.	25
218	00:22:19,648	00:22:21,448	$Then Daenerys's ancestors	25
219	00:22:21,533	00:22:24,367	$started chaining them up in pens.	25
220	00:22:24,486	00:22:26,453	$A few generations later,	25
221	00:22:26,538	00:22:30,206	$the last dragons$were no larger than cats.	25
222	00:22:30,325	00:22:33,243	$They must be unchained$or they'll waste away.	25
223	00:22:34,830	00:22:36,796	$Missandei,	25
224	00:22:36,882	00:22:40,417	$how many times were you in the$company of these dragons?	25
225	00:22:40,502	00:22:44,170	$- Many times.$- And did they ever harm you?	25
226	00:22:44,306	00:22:46,306	$Never.	26
227	00:22:46,391	00:22:48,558	$Dragons are intelligent.	26
228	00:22:48,677	00:22:51,511	$More intelligent than men$according to some maesters.	26
229	00:22:51,596	00:22:53,930	$They have affection for their friends	26
230	00:22:54,015	00:22:55,849	$and fury for their enemies.	26
231	00:22:57,519	00:23:00,019	$- I am their friend.$- Do they know that?	26
232	00:23:00,155	00:23:03,189	$They will. It's time$they had their supper.	26
233	00:24:34,199	00:24:36,499	$I'm friends with your mother.	28
234	00:24:43,341	00:24:45,959	$I'm here to help.	28
235	00:24:46,094	00:24:48,127	$Don't eat the help.	28
236	00:24:52,934	00:24:54,300	$When I was a child,	28
237	00:24:54,436	00:24:58,054	$an uncle asked what gift$I wanted for my name day.	28
238	00:24:58,139	00:25:00,773	$I begged him for one of you.	28
239	00:25:00,859	00:25:04,360	"$""It wouldn't even have to be$a big dragon,"" I told him."	28
240	00:25:06,231	00:25:08,448	"$""It could be little$like me."""	28
241	00:25:15,156	00:25:19,292	$Everyone laughed like it was the$funniest thing they had ever heard.	28
242	00:25:20,629	00:25:22,829	$Then my father told me	28
243	00:25:22,914	00:25:26,833	$the last dragon had died$a century ago.	29
244	00:25:26,968	00:25:30,053	$I cried myself to sleep that night.	29
245	00:25:39,097	00:25:41,064	$But here you are.	29
246	00:26:48,083	00:26:51,217	$Next time I have an idea like that,	30
247	00:26:51,303	00:26:53,086	$punch me in the face.	30
248	00:27:07,102	00:27:08,935	$What's your name?	31
249	00:27:15,410	00:27:17,443	$What's your name?	31
250	00:27:17,579	00:27:20,947	$- No one.$- I don't believe that.	31
251	00:27:21,032	00:27:23,783	$You don't believe that.	31
252	00:27:54,816	00:27:57,200	$Who are you?	31
253	00:27:58,820	00:27:59,820	$No one.	31
254	00:27:59,954	00:28:02,321	$If a girl says her name,	32
255	00:28:02,457	00:28:05,458	$a man will let her sleep$under a roof tonight.	32
256	00:28:05,543	00:28:07,827	$A girl has no name.	32
257	00:28:07,962	00:28:10,163	$If a girl says her name,	32
258	00:28:10,298	00:28:12,331	$a man will feed her tonight.	32
259	00:28:12,467	00:28:14,884	$A girl has no name.	32
260	00:28:16,254	00:28:17,970	$If a girl says her name,	32
261	00:28:18,056	00:28:20,390	$a man will give her eyes back.	32
262	00:28:22,143	00:28:24,394	$A girl has no name.	32
263	00:28:31,986	00:28:34,103	$Come.	32
264	00:28:42,447	00:28:44,363	$Leave it.	32
265	00:28:44,449	00:28:47,533	$<i>A girl is not a beggar anymore.</i>	32
266	00:28:55,960	00:28:58,795	$We came upon the bodies$on our way here.	33
267	00:29:00,215	00:29:03,382	$Half a dozen men?$Your best hunters?	33
268	00:29:03,518	00:29:05,184	$They obviously had help.	33
269	00:29:05,270	00:29:08,187	$I didn't think Lady Sansa$killed them all by herself.	33
270	00:29:09,441	00:29:11,724	$Thank you for this report,$Lord Karstark.	33
271	00:29:11,860	00:29:14,227	$We know where she's going.	33
272	00:29:14,312	00:29:16,062	$Her brother's at Castle Black.	33
273	00:29:16,147	00:29:17,864	$Ned Stark's last surviving son?	33
274	00:29:17,949	00:29:20,032	$Jon Snow is a bastard, not a Stark.	33
275	00:29:20,118	00:29:23,202	$So was I, Father.	33
276	00:29:23,288	00:29:25,371	$Your hold on the North$will never be secure	33
277	00:29:25,457	00:29:27,740	$as long as a Stark$can walk through that door.	33
278	00:29:27,826	00:29:30,409	$Castle Black isn't defended$on the southern side.	33
279	00:29:30,545	00:29:34,413	$And the few men left are barely men at all.$Farm boys and thieves.	33
280	00:29:34,499	00:29:38,417	$With a small force, we could storm$the castle, kill Jon Snow--	33
281	00:29:38,553	00:29:41,471	$Murder the Lord Commander$of the Night's Watch?	33
282	00:29:41,589	00:29:44,257	$You'd unite every house$in the North against us.	33
283	00:29:45,977	00:29:48,010	$We don't need$every house in the North.	34
284	00:29:48,096	00:29:50,730	$<i>The Umbers, the Manderlys,$and the Karstarks</i>	34
285	00:29:50,815	00:29:54,684	$command more soldiers than all$the other houses combined.	34
286	00:29:54,769	00:29:57,737	$With their support,$none could challenge us.	34
287	00:29:57,822	00:30:01,824	$The Starks lost my house the day$King Robb cut off my father's head.	34
288	00:30:01,943	00:30:04,911	$It's time for new blood in the North.	34
289	00:30:13,955	00:30:16,706	$If you acquire a$reputation as a mad dog,	34
290	00:30:16,791	00:30:18,624	$you'll be treated as a mad dog.	34
291	00:30:18,710	00:30:21,594	$Taken out back and$slaughtered for pig feed.	34
292	00:30:22,964	00:30:24,847	$<i>My lords.</i>	34
293	00:30:24,966	00:30:27,300	$<i>Lady Walda has given birth.</i>	34
294	00:30:27,435	00:30:29,385	$A boy.	34
295	00:30:29,470	00:30:31,971	$<i>Red-cheeked$and healthy.</i>	34
296	00:30:32,106	00:30:35,308	$My congratulations, Lord Bolton.	34
297	00:30:44,536	00:30:46,402	$Congratulations, Father.	35
298	00:30:47,906	00:30:50,656	$I look forward to meeting$my new brother.	35
299	00:30:55,079	00:30:57,547	$You'll always be my firstborn.	35
300	00:30:59,000	00:31:01,300	$Thank you for saying that.	35
301	00:31:01,386	00:31:03,636	$It means a great deal to me.	35
302	00:31:40,124	00:31:42,375	$Maester Wolkan,	36
303	00:31:42,510	00:31:46,345	$<i>send ravens to all the northern houses.$Roose Bolton is dead.</i>	36
304	00:31:48,016	00:31:50,182	$Poisoned by our enemies.	36
305	00:31:56,557	00:31:58,557	$How did he die?	36
306	00:32:02,230	00:32:04,897	$Poisoned by his enemies.	36
307	00:32:05,033	00:32:07,900	$You're talking to your lord.$Use respect.	36
308	00:32:09,404	00:32:11,153	$Forgive me, my lord.	36
309	00:32:14,409	00:32:16,375	$Send for Lady Walda and the baby.	36
310	00:32:17,962	00:32:19,962	$She's resting, my lord.	36
311	00:32:23,334	00:32:25,384	$At once, my lord.	37
312	00:32:50,361	00:32:52,244	$There he is.	37
313	00:32:52,330	00:32:54,280	$Isn't he wonderful?	37
314	00:32:57,952	00:32:59,752	$May I hold him?	37
315	00:33:01,089	00:33:03,172	$Of-- of course.	37
316	00:33:13,217	00:33:15,184	$Little brother.	38
317	00:33:16,304	00:33:18,220	$Lord Bolton sent for us.	38
318	00:33:18,306	00:33:19,972	$Have you seen him?	38
319	00:33:28,533	00:33:31,734	$Of course.$Follow me, Mother.	38
320	00:33:49,220	00:33:51,170	$Where is Lord Bolton?	38
321	00:34:01,349	00:34:03,182	$Down!	38
322	00:34:03,317	00:34:06,185	$<i>It's all right. Come on, shh.</i>	38
323	00:34:06,320	00:34:09,739	$<i>It's cold out here, Ramsay.$I need to feed him.</i>	39
324	00:34:15,863	00:34:18,998	$Ramsay, where is your father?	39
325	00:34:20,334	00:34:22,001	$Ramsay.	39
326	00:34:29,794	00:34:32,011	$Where is Lord Bolton?	39
327	00:34:38,553	00:34:40,603	$I am Lord Bolton.	39
328	00:34:50,481	00:34:52,615	$Ramsay.	39
329	00:34:52,733	00:34:54,400	$Ramsay, please.	39
330	00:34:54,535	00:34:57,119	$I'll leave Winterfell.$I'll go back to the Riverlands.	39
331	00:35:02,577	00:35:04,493	$Please.	40
332	00:35:04,579	00:35:06,579	$Ramsay.	40
333	00:35:08,466	00:35:10,299	$He's your brother.	40
334	00:35:13,254	00:35:15,754	$I prefer being an only child.	40
335	00:35:36,077	00:35:38,944	$<i>I saw her with a man.</i>	40
336	00:35:39,080	00:35:40,913	$I don't think he hurt her.	40
337	00:35:40,998	00:35:44,116	$She didn't want to leave him,$he didn't want to leave her.	40
338	00:35:46,254	00:35:48,087	$You don't know which way she went?	40
339	00:35:48,172	00:35:50,456	$I spent three days looking for her.	40
340	00:35:50,541	00:35:52,007	$She disappeared.	40
341	00:35:54,378	00:35:55,845	$How'd she look?	41
342	00:35:55,963	00:35:58,130	$She looked good.	41
343	00:35:58,216	00:36:01,183	$She wasn't exactly$dressed like a lady.	41
344	00:36:02,603	00:36:04,220	$No, she wouldn't be.	41
345	00:36:06,390	00:36:08,307	$What happened at Winterfell?	41
346	00:36:19,987	00:36:23,572	$I should have gone with you$while I had the chance.	41
347	00:36:23,658	00:36:26,625	$It was a difficult choice, my lady.	41
348	00:36:30,998	00:36:34,383	$We've all had to make$difficult choices.	41
349	00:36:53,938	00:36:56,155	$We shouldn't be lighting fires.	42
350	00:36:56,240	00:36:57,323	$It's not safe.	42
351	00:36:57,408	00:36:58,741	$He won't stop hunting us.	42
352	00:36:58,859	00:37:00,526	$We just have to make it$to Castle Black.	42
353	00:37:00,611	00:37:03,078	$Once we're with Jon, Ramsay$won't be able to touch us.	42
354	00:37:03,197	00:37:06,031	$Jon will have me killed the$moment I step through the gate.	42
355	00:37:06,117	00:37:07,783	$I won't let him.	42
356	00:37:07,868	00:37:09,868	$I'll tell him the truth$about Bran and Rickon.	42
357	00:37:11,672	00:37:14,873	$And the truth about the farm$boys I killed in their place.	42
358	00:37:15,009	00:37:18,677	$And the truth about$Ser Rodrik, who I beheaded.	42
359	00:37:20,765	00:37:23,682	$And the truth about Robb,$who I betrayed.	42
360	00:37:25,303	00:37:28,137	$When you take the black,$all your crimes are forgiven.	42
361	00:37:28,222	00:37:30,055	$I don't want to be forgiven.	42
362	00:37:32,560	00:37:34,560	$I can never make$amends to your family	42
363	00:37:34,695	00:37:36,145	$for the things I've done.	42
364	00:37:38,115	00:37:40,532	$They'll keep you safer$than I ever could.	43
365	00:37:45,239	00:37:47,873	$You're not coming with us?	43
366	00:37:50,044	00:37:53,329	$I would have taken you$all the way to the Wall.	43
367	00:37:54,665	00:37:56,415	$I would have died to get you there.	43
368	00:38:13,267	00:38:15,651	$May I take one of the horses?	43
369	00:38:19,106	00:38:21,407	$Where will you go?	43
370	00:38:24,111	00:38:26,078	$Home.	43
371	00:38:34,672	00:38:38,791	$<i>The Glovers have$retaken Deepwood Motte.</i>	44
372	00:38:38,926	00:38:41,126	$And the ironborn who held it?	44
373	00:38:41,262	00:38:44,463	$They died fighting to a man.	44
374	00:38:46,050	00:38:48,267	$What is dead may never die.	44
375	00:38:48,352	00:38:50,552	$What is dead may never die.	44
376	00:38:50,638	00:38:52,638	$But they did	44
377	00:38:52,773	00:38:55,441	$and our invasion died with them.	44
378	00:38:55,526	00:38:58,644	$Deepwood Motte was our last$stronghold on the mainland.	44
379	00:38:58,779	00:39:00,396	$Then we will take more.	44
380	00:39:00,481	00:39:03,732	$Why? For more pinecones and rocks?	44
381	00:39:05,903	00:39:08,320	$Because I order it.	44
382	00:39:08,456	00:39:10,456	$We can defeat anyone at sea,	44
383	00:39:10,541	00:39:12,741	$but we'll never hold$lands and castles	44
384	00:39:12,827	00:39:14,326	$against mainland armies.	44
385	00:39:14,412	00:39:16,662	$Not if our captains defy my orders,	44
386	00:39:16,797	00:39:21,216	$abandon their posts, and sacrifice$our men on foolish missions.	44
387	00:39:21,335	00:39:23,302	$I won't apologize$for trying to rescue Theon.	45
388	00:39:23,387	00:39:24,503	$Then where is he?	45
389	00:39:24,588	00:39:27,056	$Where is your kingdom?	45
390	00:39:27,174	00:39:31,176	$We took those castles because the$northerners marched off to war.	45
391	00:39:31,262	00:39:33,345	$That war is over.	45
392	00:39:33,431	00:39:35,180	$The last time$we provoked them too far,	45
393	00:39:35,316	00:39:37,983	$I watched from that window$as they breached our walls	45
394	00:39:38,069	00:39:40,018	$<i>and knocked down our towers.</i>	45
395	00:39:40,154	00:39:41,937	$<i>I lost two brothers that day.</i>	45
396	00:39:42,022	00:39:44,656	$And I lost three sons.	45
397	00:39:45,993	00:39:47,943	$The War of the Five$Kings, they call it.	45
398	00:39:48,028	00:39:49,945	$Well, the other four are dead.	45
399	00:39:50,030	00:39:53,282	$When you rule the Iron Islands, you$can wage all the peace you want.	45
400	00:39:53,367	00:39:55,200	$But for now, shut your mouth and obey	45
401	00:39:55,336	00:39:58,003	$or I will make another heir who will.	45
402	00:40:36,794	00:40:38,627	$Let me pass.	46
403	00:40:41,081	00:40:44,416	$You fool, move aside for your king.	46
404	00:40:45,469	00:40:47,386	$Haven't I always, brother?	46
405	00:40:57,231	00:41:01,600	$I thought you'd be rotting$under some foreign sea by now.	46
406	00:41:01,685	00:41:05,070	$What is dead may never die.	46
407	00:41:07,274	00:41:10,242	$Has the custom changed$since I've been gone?	47
408	00:41:10,327	00:41:12,578	$Aren't you supposed$to repeat the words?	47
409	00:41:12,663	00:41:15,747	$You can mock our god without my help.	47
410	00:41:15,833	00:41:18,617	$I don't mock the Drowned God.	47
