frameNo	startTime	endTime	dialogue
144	00:10:26,349	00:10:28,901	$What do they all lack?
145	00:10:33,356	00:10:35,190	$- Wisdom.$- Yes!
146	00:10:35,241	00:10:37,276	$Wisdom is what$makes a good king.
147	00:10:37,327	00:10:38,911	$Yes.
148	00:10:38,945	00:10:41,663	$But what is wisdom?$Hmm?
149	00:10:43,867	00:10:46,535	$<i>A house with great wealth</i>$<i>and fertile lands</i>
150	00:10:46,537	00:10:48,337	$<i>asks you for your protection</i>
151	00:10:48,371	00:10:51,340	$against another house$with a strong navy
152	00:10:51,374	00:10:53,759	$that could one day oppose you.
153	00:10:53,793	00:10:57,262	$How do you know which choice$is wise and which isn't?
154	00:10:57,297	00:11:01,216	$You've any experience$of treasuries and granaries
155	00:11:01,267	00:11:03,352	$<i>or shipyards and soldiers?</i>
156	00:11:03,386	00:11:06,388	$- No.$-<i> No. Of course not.</i>
157	00:11:06,439	00:11:09,892	$A wise king knows what he$knows and what he doesn't.
158	00:11:09,943	00:11:11,643	$You're young.
159	00:11:11,694	00:11:15,147	$<i>A wise young king listens</i>$<i>to his counselors</i>
160	00:11:15,198	00:11:18,817	$and heeds their advice$until he comes of age.
161	00:11:18,868	00:11:20,736	$And the wisest kings
162	00:11:20,738	00:11:24,656	$continue to listen to them$long afterwards.
163	00:11:25,959	00:11:27,376	$Your brother was not$a wise king.
164	00:11:27,410	00:11:29,912	$<i>Your brother was not</i>$<i>a good king.</i>
165	00:11:29,914	00:11:31,797	$<i>If he had been,</i>
166	00:11:31,831	00:11:34,666	$perhaps he'd still be alive.
167	00:11:34,717	00:11:37,836	$Now, as the king,$you will have to marry.
168	00:11:37,887	00:11:40,088	$Do you understand why?
169	00:11:40,139	00:11:41,890	$Tommen:$<i>A king needs a queen.</i>
170	00:11:41,925	00:11:43,759	$Tywin:$<i>Yes, but why?</i>
171	00:11:43,761	00:11:47,429	$To further the family line.
172	00:11:47,480	00:11:50,766	$-<i> Do you know how that happens?</i>$- Yes.
173	00:11:50,768	00:11:54,603	$Yes, but has anyone explained$the details to you?
174	00:11:54,654	00:11:56,238	$I don't think so.
175	00:11:56,272	00:11:59,608	$It's all relatively$straightforward.
176	00:11:59,659	00:12:01,944	$- How are you?$- I'm all right.
177	00:12:01,995	00:12:04,196	$You are.$You will be.
178	00:12:04,247	00:12:06,448	$I'll see to that.
179	00:12:11,704	00:12:13,755	$Please give the queen$a moment alone with her son.
180	00:12:13,790	00:12:15,791	$- Yes, my lord.$- All of you.
181	00:12:15,793	00:12:18,176	$( snaps fingers )
182	00:12:37,397	00:12:39,781	$( doors echo shut )
183	00:12:44,871	00:12:47,222	$It was Tyrion.
184	00:12:47,257	00:12:50,259	$He killed him.
185	00:12:51,961	00:12:54,162	$He told me he would.
186	00:12:55,698	00:12:59,334	$"A day will come when you$think you are safe and happy
187	00:12:59,385	00:13:03,071	$and your joy will turn$to ashes in your mouth."
188	00:13:05,541	00:13:08,176	$That's what he said to me.
189	00:13:11,381	00:13:14,182	$You saw it.
190	00:13:14,233	00:13:16,902	$You saw Joff point at him$just before he--
191	00:13:16,936	00:13:19,137	$I don't know what I saw.
192	00:13:21,524	00:13:23,909	$Avenge him.
193	00:13:23,943	00:13:26,445	$Avenge our son.
194	00:13:27,864	00:13:29,364	$Kill Tyrion.
195	00:13:32,368	00:13:34,186	$Tyrion's my brother.
196	00:13:34,220	00:13:36,138	$<i>Our brother.</i>
197	00:13:36,172	00:13:38,624	$There'll be a trial. We'll get$to the truth of what happened.
198	00:13:38,675	00:13:41,126	$I don't want a trial.
199	00:13:41,177	00:13:44,630	$He'll squirm his way to$freedom given the chance.
200	00:13:44,681	00:13:46,381	$I want him dead.
201	00:13:49,352	00:13:51,352	$( crying )$Please, Jaime.
202	00:13:51,354	00:13:53,689	$You have to.
203	00:13:55,058	00:13:57,275	$He was our son.
204	00:13:57,310	00:13:59,645	$Our baby boy.
205	00:14:23,419	00:14:25,637	$( gasps )
206	00:14:39,102	00:14:41,186	$You're a hateful woman.
207	00:14:41,220	00:14:44,489	$Why have the gods made$me love a hateful woman?
208	00:14:52,749	00:14:54,866	$Jaime, not here, please.
209	00:14:54,917	00:14:56,418	$Please.
210	00:14:56,452	00:14:58,453	$- ( fabric rips )$- Stop it.
211	00:14:58,455	00:15:01,590	$- Stop it. Stop.$- No.
212	00:15:01,624	00:15:04,092	$Stop it.$Stop.
213	00:15:08,631	00:15:10,682	$Stop.
214	00:15:17,774	00:15:20,892	$- Stop. It's not right.$- ( Grunts )
215	00:15:20,943	00:15:23,762	$It's not right.$It's not right.
216	00:15:23,796	00:15:25,697	$- I don't care.$- ( Crying )
217	00:15:25,732	00:15:27,816	$- Don't.$- I don't care.
218	00:15:27,818	00:15:30,118	$- Don't. Jaime, don't.$- I don't care.
219	00:15:30,153	00:15:32,404	$<i>( thunder rumbles )</i>
220	00:15:32,455	00:15:34,322	$Gonna rain soon.
221	00:15:34,373	00:15:36,575	$( urinating )
222	00:15:36,659	00:15:38,744	$Where are we?
223	00:15:41,130	00:15:43,799	$Near Fairmarket, I think.
224	00:15:43,833	00:15:45,300	$You think?
225	00:15:45,334	00:15:46,668	$You don't have a map?
226	00:15:46,719	00:15:49,921	$- <i> No, I don't have a map.</i>$- Maybe we should get one.
227	00:15:49,972	00:15:53,058	$Just point out the next map shop$you see and I'll buy you one.
228	00:15:53,092	00:15:54,976	$How far is it to the Eyrie?
229	00:15:55,011	00:15:57,846	$- Far.$- And you're sure we're going the right way?
230	00:15:57,897	00:16:01,149	$Believe me, girl, I want you$there as soon as I can.
231	00:16:01,184	00:16:03,985	$Get my gold, be on my way.
232	00:16:04,020	00:16:06,988	$- On your way where?$- Why do you care?
233	00:16:13,112	00:16:16,581	$Might book passage$across the Narrow Sea.
234	00:16:16,616	00:16:18,867	$<i>Fight as a sellsword.</i>
235	00:16:18,869	00:16:23,538	$Second Sons, could be.$Seems like a good fit for me.
236	00:16:23,540	00:16:25,090	$I'd like to see Braavos one day.
237	00:16:25,124	00:16:27,425	$Why Braavos?
238	00:16:27,460	00:16:29,094	$I have friends there.
239	00:16:29,128	00:16:31,296	$( blows )$I doubt it.
240	00:16:31,347	00:16:35,050	$Seven blessings to you.
241	00:16:36,602	00:16:39,638	$- What do you want?$- What do I want? This is my land.
242	00:16:39,689	00:16:41,439	$If I'm standing on it,$it's my land.
243	00:16:41,474	00:16:45,060	$We were just watering the horses.$We'll be on our way.
244	00:16:49,365	00:16:50,732	$Forgive my father.
245	00:16:50,734	00:16:53,285	$<i>He was wounded fighting</i>$<i>in the war.</i>
246	00:16:53,319	00:16:56,759	$Our cottage burned down while he$was gone and my mother with it.
247	00:17:00,076	00:17:02,043	$He's never been the same.
248	00:17:07,166	00:17:09,467	$Which house did he fight for?
249	00:17:13,589	00:17:16,141	$The Tullys of Riverrun.
250	00:17:19,762	00:17:21,730	$There's a storm coming.
251	00:17:21,764	00:17:23,265	$<i>You'll be wanting</i>$<i>a roof tonight.</i>
252	00:17:23,267	00:17:25,483	$<i>There's fresh hay in the barn.</i>
253	00:17:25,518	00:17:28,687	$And Sally here makes rabbit stew$just like her mom used to do.
254	00:17:31,107	00:17:32,941	$We don't have much,$but any man that bled
255	00:17:32,992	00:17:37,838	$for House Tully$is welcome to it.
256	00:17:37,890	00:17:40,424	$- <i> ( thunder rumbling )</i>$- <i> ( Rain pattering )</i>
257	00:17:40,475	00:17:42,927	$Man: <i> We ask the Father$to judge us with mercy</i>
258	00:17:42,978	00:17:44,929	$<i>accepting our human frailty.</i>
259	00:17:44,980	00:17:46,931	$<i>We ask the Mother</i>$<i>to bless our crops</i>
260	00:17:46,933	00:17:50,017	$so we may feed ourselves$and all who come to our door.
261	00:17:50,068	00:17:52,270	$<i>We ask the Warrior</i>$<i>to give us courage</i>
262	00:17:52,272	00:17:54,438	$in these days of strife$and turmoil.
263	00:17:54,489	00:17:56,774	$We ask the Maiden$to protect Sally's virtue
264	00:17:56,776	00:17:58,456	$to keep her from$the clutches of depravity.
265	00:17:58,493	00:18:00,361	$You got to do$all seven of the fuckers?
266	00:18:00,412	00:18:02,747	$Father!
267	00:18:06,084	00:18:08,286	$We ask the Smith$to strengthen our hands
268	00:18:08,288	00:18:11,372	$and our backs so we may finish$the work required of us.
269	00:18:11,423	00:18:15,626	$We ask the Crone to guide us on our$journey from darkness to darkness.
270	00:18:15,628	00:18:17,878	$And we ask the Stranger$not to kill us
271	00:18:17,930	00:18:20,431	$in our beds tonight$for no damn reason at all.
272	00:18:25,938	00:18:28,189	$I'm so sorry.
273	00:18:29,891	00:18:32,727	$( slurping loudly )
274	00:18:47,242	00:18:49,160	$Really good.
275	00:18:49,211	00:18:51,329	$- Did you fight at the Twins?$- Call that a fight?
276	00:18:51,380	00:18:53,798	$Slaughtering livestock$more like.
277	00:18:53,832	00:18:56,000	$The Red Wedding$they're calling it.
278	00:18:56,051	00:18:58,886	$Walder Frey committed$sacrilege that day.
279	00:18:58,920	00:19:02,423	$He shared bread and salt with the Starks.$He offered them guest right.
280	00:19:02,474	00:19:04,642	$Guest right$don't mean much anymore.
281	00:19:04,676	00:19:07,311	$It means something to me.
282	00:19:07,346	00:19:09,847	$The gods will have$their vengeance.
283	00:19:09,849	00:19:12,900	$Frey will burn in the seventh$hell for what he did.
284	00:19:12,934	00:19:16,237	$Things were different when Hoster$Tully ruled the Riverlands.
285	00:19:16,271	00:19:19,023	$We had good years and bad$years, same as anyone.
286	00:19:19,074	00:19:21,909	$But we were safe.$Now with the Freys,
287	00:19:21,943	00:19:26,030	$raiders come plundering, steal$our food, steal our silver.
288	00:19:26,032	00:19:28,032	$I was gonna send Sally north$to stay with my brother,
289	00:19:28,083	00:19:31,252	$but the north's no better.$The whole country's gone sour.
290	00:19:31,336	00:19:33,170	$You got any ale?
291	00:19:34,122	00:19:36,290	$Afraid not.
292	00:19:39,594	00:19:41,946	$How can a man$not keep ale in his home?
293	00:19:43,682	00:19:46,684	$You look like you could$really swing that sword.
294	00:19:46,718	00:19:49,220	$<i>A real warrior</i>$<i>with proper training.</i>
295	00:19:50,555	00:19:53,140	$Those raiders wouldn't$stand a chance against you.
296	00:19:53,191	00:19:55,810	$<i>How would it be if you stayed</i>$<i>on till the new moon?</i>
297	00:19:55,861	00:19:58,562	$I could use a man to help$with the farmwork.
298	00:19:58,613	00:20:01,115	$Sally does what she can,
299	00:20:01,149	00:20:03,284	$but she can't lift$a bale of hay.
300	00:20:03,318	00:20:05,453	$And if any thieves came$looking for easy pickings,
301	00:20:05,487	00:20:08,622	$one look at you, I'd bet$they'd run the other way.
302	00:20:10,125	00:20:11,959	$Meaning no offense.
303	00:20:18,250	00:20:20,084	$What'll you pay?
304	00:20:20,135	00:20:22,136	$I don't have much.
305	00:20:22,170	00:20:25,806	$But I have hidden a bit of$silver from the bandits.
306	00:20:28,226	00:20:30,811	$Fair wages for fair work?
307	00:20:36,435	00:20:38,352	$Fair wages for fair work.
308	00:20:47,779	00:20:50,081	$<i>( chickens clucking )</i>
309	00:20:50,115	00:20:52,783	$<i>( faint voices arguing )</i>
310	00:20:57,923	00:20:59,457	$- <i> ( punch lands )</i>$- <i> ( Man groans )</i>
311	00:20:59,508	00:21:01,876	$<i>( girl screams )</i>
312	00:21:01,927	00:21:04,595	$<i>( man groaning )</i>
313	00:21:10,302	00:21:13,187	$- What did you do?!$- <i> Get your horse saddled.</i>
314	00:21:13,221	00:21:16,273	$- You told me you weren't a thief.$- I wasn't.
315	00:21:16,308	00:21:19,026	$He took us in.$He fed us and you--
316	00:21:19,060	00:21:20,811	$Aye, he took us in.$He's a good man
317	00:21:20,862	00:21:22,480	$and his daughter makes$a nice stew.
318	00:21:22,482	00:21:24,231	$And they'll both$be dead come winter.
319	00:21:24,282	00:21:26,817	$- You don't know that.$- I do know it.
320	00:21:26,868	00:21:29,537	$He's weak.$He can't protect himself.
321	00:21:29,571	00:21:32,156	$They'll both be dead$come winter.
322	00:21:32,207	00:21:34,041	$Dead men don't need silver.
323	00:21:34,075	00:21:38,162	$You're the worst shit$in the Seven Kingdoms.
324	00:21:39,247	00:21:41,408	$There's plenty worse than me.
325	00:21:41,416	00:21:43,751	$I just understand$the way things are.
326	00:21:43,802	00:21:47,421	$How many Starks they got to$behead before you figure it out?
327	00:21:51,643	00:21:54,228	$Ranger:$Raper. Raper.
328	00:21:54,262	00:21:56,013	$Horse thief.
329	00:21:56,064	00:21:58,349	$Ninth born son.
330	00:21:58,400	00:22:00,317	$Raper.
331	00:22:00,352	00:22:02,603	$Thief.$Thief and raper.
332	00:22:02,654	00:22:06,323	$There he is, Sam the Slayer.
333	00:22:06,358	00:22:08,025	$Going to visit$your wildling whore?
334	00:22:08,076	00:22:10,244	$- She's not a whore.$- No?
335	00:22:10,328	00:22:12,746	$Maybe I'll give her a copper$tonight and find out.
336	00:22:18,203	00:22:19,870	$They all think I'm lying.
337	00:22:19,872	00:22:21,539	$About what?
338	00:22:21,590	00:22:23,874	$Killing the white walker.
339	00:22:23,876	00:22:26,794	$You're not lying.
340	00:22:26,845	00:22:28,879	$I'll never forget$the way it screamed.
341	00:22:30,599	00:22:32,800	$But you're the only one$that saw it.
342	00:22:32,851	00:22:34,518	$And they all think$you're just a--
343	00:22:34,553	00:22:35,769	$A what?
344	00:22:35,804	00:22:38,856	$Well, a wildling.
345	00:22:39,808	00:22:41,775	$My father hated that word.
346	00:22:41,810	00:22:45,196	$It's not a very nice word,$I suppose.
347	00:22:45,230	00:22:47,031	$I don't know.
348	00:22:47,065	00:22:51,118	$It makes me sound a bit$dangerous, doesn't it?
349	00:23:02,998	00:23:04,632	$So...
350	00:23:04,666	00:23:06,383	$are you all right?
351	00:23:06,418	00:23:08,969	$No one bothering you?
352	00:23:09,004	00:23:10,588	$I get a lot of looks.
353	00:23:10,639	00:23:12,756	$I hear them making their jokes.
354	00:23:12,758	00:23:15,759	$But no one's touched me$if that's what you mean.
355	00:23:15,761	00:23:18,979	$I worry about it sometimes.
356	00:23:19,014	00:23:21,265	$All the time.
357	00:23:21,316	00:23:24,318	$Why do you worry about it?
358	00:23:24,352	00:23:27,422	$100 men, one woman.
359	00:23:28,096	00:23:30,234	$I've got other things$to think about.
360	00:23:30,354	00:23:32,343	$That's the only thing$they think about.
361	00:23:32,378	00:23:34,929	$- You're being silly.$- I'm not being silly.
362	00:23:34,964	00:23:39,100	$There's 100 men lying awake$at night picturing you.
363	00:23:41,020	00:23:43,104	$What about you?
364	00:23:44,807	00:23:46,408	$What about me?
365	00:23:49,195	00:23:51,479	$Gilly?
366	00:23:56,285	00:23:58,286	$I worry about you.
367	00:24:02,992	00:24:04,993	$Thank you.
368	00:24:05,044	00:24:06,294	$For what?
369	00:24:06,328	00:24:08,663	$For worrying about me.
370	00:24:12,334	00:24:15,670	$I don't know$if you're safe here.
371	00:24:16,505	00:24:17,839	$They're my brothers,
372	00:24:17,841	00:24:20,258	$but some of them were thieves$before they came here.
373	00:24:20,309	00:24:21,893	$Some of them were rapers.
374	00:24:21,927	00:24:24,729	$You saw what they did$at your father's keep.
375	00:24:24,764	00:24:28,183	$So what are you saying?
376	00:24:30,736	00:24:35,607	$Maybe you'd be safer$in Mole's Town.
377	00:24:40,162	00:24:42,497	$Are you bored of me?
378	00:24:42,531	00:24:45,283	$Bored of you?
379	00:24:45,334	00:24:47,752	$I...
380	00:24:51,373	00:24:53,241	$I want to protect you.
381	00:24:59,682	00:25:01,549	$I'll get these to Hobb.
382	00:25:01,600	00:25:03,968	$Keep an eye on little Sam.
383	00:25:28,327	00:25:30,411	$<i>( door closes )</i>
384	00:25:30,462	00:25:33,548	$<i>( thunder rumbling )</i>
385	00:25:33,582	00:25:35,583	$Your Grace.
386	00:25:35,585	00:25:38,753	$You're a literary man now.$What do you make of that?
387	00:25:48,931	00:25:52,483	$- Joffrey?$- The usurper Joffrey Baratheon.
388	00:25:52,518	00:25:55,854	$<i>I said those words when I$tossed a leech into the fire.</i>
389	00:25:55,905	00:25:58,656	$A leech filled with$bastard blood.
390	00:25:58,691	00:26:01,075	$A bastard you set free.
391	00:26:01,110	00:26:03,695	$I am now faced with$a great opportunity
392	00:26:03,746	00:26:05,530	$and I am powerless$to take advantage of it.
393	00:26:05,581	00:26:07,332	$I will find you$an army, Your Grace.
394	00:26:07,366	00:26:09,868	$- I've been working day and night--$- What progress have you made?
395	00:26:09,919	00:26:11,920	$I've rallied House Peasebury$to your cause.
396	00:26:11,954	00:26:13,621	$House Peasebury.
397	00:26:13,623	00:26:16,925	$- House Musgood.$- House Musgood.
398	00:26:16,959	00:26:19,294	$- And House Haigh.$- House Haigh.
399	00:26:19,296	00:26:21,512	$<i>( pieces clatter )</i>
400	00:26:24,350	00:26:27,511	$They don't have enough men$between them to raid a pantry.
401	00:26:28,771	00:26:30,855	$Westeros is not$the world, Your Grace.
402	00:26:30,890	00:26:32,640	$We need to look east$for ships and men.
403	00:26:32,691	00:26:35,977	$10,000 skilled soldiers$fight for the Golden Company.
404	00:26:36,028	00:26:38,029	$- The Golden Company?$- They've never broken a contract.
405	00:26:38,063	00:26:39,480	$They're sellswords.
406	00:26:39,482	00:26:41,232	$We're willing to use blood magic$to put you on the throne,
407	00:26:41,283	00:26:43,034	$but we're not willing$to pay men to fight?
408	00:26:43,068	00:26:45,486	$Now the Red Woman's$magic is real.
409	00:26:45,488	00:26:47,705	$Her visions and prophecies$may be, too,
410	00:26:47,740	00:26:50,575	$but I've never heard of visions$and prophecies winning a war.
411	00:26:50,626	00:26:52,961	$Soldiers win wars.$Soldiers on the ground.
412	00:26:52,995	00:26:54,295	$It's dirty on the ground.
413	00:26:54,330	00:26:56,164	$We don't have any gold.
414	00:26:56,215	00:26:57,415	$Not yet.
415	00:27:01,637	00:27:03,504	$If I do not press my claim,
416	00:27:03,506	00:27:05,590	$my claim will be forgotten.
417	00:27:05,641	00:27:09,177	$I will not become a page in$someone else's history book.
418	00:27:09,211	00:27:12,397	$I'm running out$of time, Ser Davos.
419	00:27:12,431	00:27:15,566	$Which means you're$running out of time.
420	00:27:18,020	00:27:20,521	$<i>( knocking )</i>
421	00:27:20,572	00:27:22,190	$You're late.
422	00:27:22,192	00:27:23,741	$I'm sorry, Princess.
423	00:27:23,776	00:27:25,526	$I thought you weren't coming.
424	00:27:25,577	00:27:28,196	$The Hand of the King doesn't$have much leisure time.
425	00:27:28,247	00:27:31,866	$You won't be a very good Hand if you see$the word knight and say "ka-nigit."
426	00:27:31,917	00:27:33,368	$That happened once, weeks ago.
427	00:27:33,370	00:27:35,420	$You're your father's$daughter, no mistake.
