45	00:04:33,453	00:04:37,356	$In my family we say,$"A naked man has few secrets.
46	00:04:37,391	00:04:39,292	$A flayed man none."
47	00:04:39,326	00:04:41,294	$My father outlawed$flaying in the North.
48	00:04:41,328	00:04:44,531	$- We're not in the North.$- We're not torturing them.
49	00:04:44,565	00:04:46,500	$The high road's very pretty,
50	00:04:46,534	00:04:49,302	$but you'll have a hard time$marching your army down it.
51	00:04:49,370	00:04:52,105	$The Lannisters hold$prisoners of their own.
52	00:04:52,140	00:04:55,308	$I won't give them an excuse$to abuse my sisters.
53	00:04:55,343	00:04:57,444	$<i>No, no, don't! Don't!</i>
54	00:04:57,478	00:04:59,179	$<i>- Shh, shh.</i>$<i>- Please!</i>
55	00:04:59,213	00:05:01,814	$Shh.
56	00:05:03,450	00:05:05,450	$The rot's set in.
57	00:05:05,485	00:05:07,953	$No, don't!$No, don't!
58	00:05:07,987	00:05:10,689	$- Shh.$- Please, don't!
59	00:05:10,723	00:05:12,757	$It'll get better.$It doesn't even hurt.
60	00:05:12,792	00:05:15,928	$The rot will spread.$If we don't take the foot now--
61	00:05:15,962	00:05:18,096	$No, you can't!
62	00:05:21,167	00:05:22,834	$Ser! Please, Ser.
63	00:05:22,869	00:05:24,670	$- I can't lose--$- You'll die if she does it.
64	00:05:24,704	00:05:26,539	$I don't want to be$a cripple, please.
65	00:05:26,573	00:05:29,808	$Surely one of our men needs your$attention more than this cub.
66	00:05:29,843	00:05:31,677	$Your men are not$my men, My Lord.
67	00:05:31,711	00:05:34,613	$Put this in your mouth and lie down.$You don't want to watch.
68	00:05:34,647	00:05:37,516	$- No! You can't!$- Bite on it.
69	00:05:37,550	00:05:39,585	$It's better than biting$your own tongue, believe me.
70	00:06:14,088	00:06:16,656	$- What's your name?$- Talisa.
71	00:06:16,691	00:06:18,692	$<i>Your last name?</i>
72	00:06:18,726	00:06:20,961	$You want to know what side$my family fights on?
73	00:06:20,995	00:06:23,429	$You know my family name.$You have me at a disadvantage.
74	00:06:23,464	00:06:26,265	$That boy lost his foot$on your orders.
75	00:06:26,300	00:06:28,401	$They killed my father.
76	00:06:28,435	00:06:31,270	$- That boy did?$- The family he fights for.
77	00:06:31,304	00:06:34,306	$Do you think he's friends$with King Joffrey?
78	00:06:34,340	00:06:36,875	$<i>He's a fisherman's son</i>$<i>that grew up near Lannisport.</i>
79	00:06:36,910	00:06:38,125	$He probably never held a spear
80	00:06:38,150	00:06:40,040	$before they shoved one in his$hands a few months ago.
81	00:06:40,046	00:06:42,281	$I have no hatred$for the lad.
82	00:06:44,150	00:06:45,884	$That should help$his foot grow back.
83	00:06:49,889	00:06:52,524	$You'd have us surrender,$end all this bloodshed.
84	00:06:52,559	00:06:55,861	$I understand.$The country would be at peace
85	00:06:55,896	00:06:57,834	$and life would be just$under the righteous hand
86	00:06:57,859	00:06:59,159	$of good King Joffrey.
87	00:06:59,166	00:07:01,901	$- You're going to kill Joffrey?$- If the Gods give me strength.
88	00:07:01,936	00:07:05,372	$- And then what?$- I don't know.
89	00:07:05,406	00:07:07,341	$We'll go back$to Winterfell.
90	00:07:07,375	00:07:09,376	$I have no desire to sit$on the Iron Throne.
91	00:07:09,410	00:07:12,012	$So who will?
92	00:07:12,047	00:07:14,080	$I don't know.
93	00:07:14,115	00:07:16,050	$You're fighting$to overthrow a king,
94	00:07:16,084	00:07:17,852	$and yet you have no plan$for what comes after?
95	00:07:17,886	00:07:20,487	$First we have$to win the war.
96	00:07:25,727	00:07:27,694	$You never told me$where you're from.
97	00:07:27,728	00:07:30,096	$- Volantis.$- Volantis?
98	00:07:30,131	00:07:32,866	$You're far from home.
99	00:07:32,900	00:07:35,168	$The boy was lucky$you were here.
100	00:07:35,202	00:07:38,270	$He was unlucky$that you were.
101	00:07:46,479	00:07:49,180	$You're here to answer for your$brother's latest treasons.
102	00:07:49,214	00:07:50,915	$Your Grace,
103	00:07:50,949	00:07:54,251	$whatever my traitor brother$has done, I had no part.
104	00:07:54,286	00:07:55,753	$You know that.$I beg you--
105	00:07:55,787	00:07:57,822	$Ser Lancel, tell her$of this outrage.
106	00:07:57,856	00:08:00,124	$<i>Using some vile sorcery,</i>
107	00:08:00,158	00:08:02,693	$your brother fell on Stafford Lannister$with an army of wolves.
108	00:08:03,478	00:08:05,729	$Thousands of good men$were butchered.
109	00:08:05,730	00:08:08,268	$After the slaughter,$the northmen feasted on
110	00:08:08,293	00:08:09,975	$the flesh of the slain.
111	00:08:12,037	00:08:14,573	$Killing you would send$your brother a message.
112	00:08:18,144	00:08:20,613	$But my mother insists$on keeping you alive.
113	00:08:20,647	00:08:22,415	$Stand.
114	00:08:24,018	00:08:25,810	$So we'll have to send$your brother
115	00:08:25,835	00:08:27,835	$a message some other way.
116	00:08:29,056	00:08:31,191	$Meryn.
117	00:08:34,128	00:08:36,829	$Leave her face.
118	00:08:36,864	00:08:38,397	$I like her pretty.
119	00:08:45,485	00:08:47,787	$Meryn, My Lady$is overdressed.
120	00:08:48,275	00:08:50,409	$Unburden her.
121	00:08:55,716	00:08:57,917	$If you want Robb Stark$to hear us,
122	00:08:57,952	00:09:00,087	$we're going to have$to speak louder.
123	00:09:01,389	00:09:04,125	$<i>What is the meaning</i>$<i>of this?</i>
124	00:09:12,467	00:09:15,002	$What kind of knight$beats a helpless girl?
125	00:09:15,036	00:09:17,204	$The kind who serves$his king, Imp.
126	00:09:17,239	00:09:18,672	$Careful, now. We don't want
127	00:09:18,697	00:09:20,507	$to get blood all over your$pretty white cloak.
128	00:09:20,508	00:09:23,610	$Someone get the girl something$to cover herself with.
129	00:09:23,644	00:09:25,845	$She is to be your queen.
130	00:09:25,879	00:09:27,713	$Have you no regard$for her honor?
131	00:09:27,748	00:09:29,915	$<i>- I'm punishing her.</i>$<i>- For what crimes?</i>
132	00:09:29,950	00:09:32,218	$<i>She did not fight her</i>$<i>brother's battle, you half-wit.</i>
133	00:09:32,252	00:09:35,821	$You can't talk to me like that.$The king can do as he likes!
134	00:09:35,856	00:09:37,723	$The Mad King$did as he liked.
135	00:09:37,758	00:09:41,194	$Has your Uncle Jaime ever told$you what happened to him?
136	00:09:41,229	00:09:44,164	$No one threatens His Grace$in the presence of the Kingsguard.
137	00:09:44,199	00:09:46,234	$I'm not threatening$the King, Ser.
138	00:09:46,268	00:09:47,835	$I am educating my nephew.
139	00:09:47,870	00:09:51,206	$Bronn, the next time$Ser Meryn speaks, kill him.
140	00:09:52,442	00:09:55,577	$That was a threat.$See the difference?
141	00:10:17,301	00:10:20,870	$<i>I apologize for</i>$<i>my nephew's behavior.</i>
142	00:10:22,440	00:10:23,836	$Tell me the truth.
143	00:10:23,861	00:10:25,861	$Do you want an end$to this engagement?
144	00:10:25,877	00:10:29,881	$I am loyal to King Joffrey,$my one true love.
145	00:10:33,018	00:10:38,222	$Lady Stark, you may$survive us yet.
146	00:10:41,926	00:10:43,660	$The little king's$backed up.
147	00:10:43,694	00:10:47,063	$Clogged from balls$to brains.
148	00:10:47,098	00:10:49,799	$You think dipping his wick$will cure what ails him?
149	00:10:49,834	00:10:52,802	$There's no cure$for being a cunt.
150	00:10:52,836	00:10:55,104	$But the boy's at that age.
151	00:10:55,139	00:10:58,841	$And he's got nothing to do all$day but pick wings off flies.
152	00:10:58,876	00:11:01,411	$Couldn't hurt to get$some of the poison out.
153	00:11:09,120	00:11:11,154	$What are you$doing here, dog?
154	00:11:11,189	00:11:13,523	$Your uncle left$your nameday present
155	00:11:13,558	00:11:16,025	$and asked me to see$that you got it.
156	00:11:18,596	00:11:20,597	$And?
157	00:11:20,631	00:11:22,732	$What is it?
158	00:11:22,766	00:11:25,202	$Look inside,$Your Grace.
159	00:11:31,309	00:11:34,044	$Your Grace.
160	00:11:34,078	00:11:36,948	$- Happy nameday, Your Grace.$- My nameday has passed.
161	00:11:36,982	00:11:39,784	$We won't tell$if you won't.
162	00:11:42,922	00:11:45,057	$No.
163	00:11:45,091	00:11:46,859	$Her.
164	00:11:49,263	00:11:51,264	$Touch her.
165	00:12:12,952	00:12:14,619	$Could you hit her?
166	00:12:27,868	00:12:29,536	$My uncle sent you?
167	00:12:29,570	00:12:31,705	$Yes, Your Grace.
168	00:12:31,740	00:12:33,074	$He chose us himself.
169	00:12:33,108	00:12:34,875	$Hmm.
170	00:12:43,685	00:12:45,954	$Use this.
171	00:12:58,534	00:13:00,168	$Harder.
172	00:13:04,039	00:13:08,676	$I said harder.
173	00:13:10,246	00:13:13,214	$He'd want me to get$his money's worth.
174	00:13:55,625	00:13:59,627	$Your Grace, too much pain$will spoil the pleasure.
175	00:14:01,830	00:14:04,431	$<i>Please, please,</i>
176	00:14:08,969	00:14:10,303	$please, Your Grace.
177	00:14:12,205	00:14:14,373	$Your Grace,$if your uncle finds out--
178	00:14:14,407	00:14:16,242	$Oh, I want him$to find out.
179	00:14:16,276	00:14:19,545	$You will bring her to his$chambers when you're finished
180	00:14:19,579	00:14:21,780	$and show him$what you've done.
181	00:14:23,583	00:14:25,984	$Or the same thing$will happen to you.
182	00:14:31,892	00:14:34,259	$Begin.
183	00:14:42,603	00:14:44,004	$Harder!
184	00:14:55,148	00:14:58,751	$Well, if it isn't$my favorite whoremonger.
185	00:14:58,786	00:15:01,687	$Pray I haven't kept$you waiting long.
186	00:15:03,790	00:15:05,924	$Your Grace.
187	00:15:09,262	00:15:12,564	$Now you do the Lannisters'$bidding, is that it?
188	00:15:12,598	00:15:15,800	$Tell me, was my brother's$body even cold
189	00:15:15,835	00:15:18,002	$before you secured$your newest patron?
190	00:15:18,037	00:15:20,405	$I'm a practical man.
191	00:15:21,707	00:15:23,708	$Just not a loyal one.
192	00:15:23,742	00:15:25,677	$<i>And who would you have</i>$<i>me be loyal to?</i>
193	00:15:25,711	00:15:27,645	$Your brother's corpse?
194	00:15:29,781	00:15:32,849	$I don't like you,$Lord Baelish.
195	00:15:32,884	00:15:35,218	$I don't like your face.
196	00:15:35,253	00:15:38,655	$I don't like the words that come$oozing out of your mouth.
197	00:15:38,689	00:15:42,259	$I don't want you in my tent$one minute more than necessary.
198	00:15:42,294	00:15:45,495	$So tell me,$why are you here?
199	00:15:46,497	00:15:48,499	$<i>You can trust Brienne.</i>
200	00:15:48,533	00:15:51,034	$Her loyalty comes$without charge.
201	00:15:53,504	00:15:56,239	$You still have many friends$at court, Your Grace,
202	00:15:56,274	00:15:59,677	$many who believe$Ned Stark erred
203	00:15:59,711	00:16:01,846	$by not supporting$your claim.
204	00:16:03,282	00:16:06,017	$Now I understand.
205	00:16:06,052	00:16:07,953	$You know I have$the numbers.
206	00:16:07,987	00:16:10,756	$You know I'm marching$on King's Landing.
207	00:16:10,790	00:16:13,958	$When I take the throne,$you hope to retain your position.
208	00:16:15,461	00:16:17,395	$And your head.
209	00:16:17,429	00:16:20,397	$I would give priority$to my head.
210	00:16:20,431	00:16:22,899	$<i>I understand that</i>$<i>you don't like me,</i>
211	00:16:22,934	00:16:25,268	$and while that$saddens me greatly,
212	00:16:25,302	00:16:27,937	$I did not come here today$seeking your affection.
213	00:16:29,339	00:16:31,473	$<i>When you march</i>$<i>on King's Landing,</i>
214	00:16:31,507	00:16:34,910	$you may find yourself facing$a protracted siege or...
215	00:16:36,179	00:16:38,147	$open gates.
216	00:16:55,832	00:16:57,566	$Your Grace.
217	00:16:57,601	00:17:00,536	$Lord Baelish.
218	00:17:00,570	00:17:03,706	$All of these tents$look the same to me.
219	00:17:03,740	00:17:06,075	$- Would you be so kind--$- It would be my pleasure.
220	00:17:06,109	00:17:08,944	$It took me weeks to learn$way around the camp.
221	00:17:08,979	00:17:12,014	$Twice I walked in on officers$in stages of undress.
222	00:17:12,049	00:17:14,717	$And the moment I learn$which tent is mine,
223	00:17:14,751	00:17:16,453	$we're on the move again.
224	00:17:16,487	00:17:18,120	$Your tent?
225	00:17:18,155	00:17:20,290	$Not our tent?
226	00:17:20,324	00:17:22,692	$The King snores, perhaps?
227	00:17:22,727	00:17:25,829	$Or simply prefers$solitude?
228	00:17:25,863	00:17:28,733	$Pressures of command,$no doubt.
229	00:17:28,767	00:17:31,469	$Four kings vying$for the throne.
230	00:17:31,503	00:17:33,871	$I am not tutored$in warfare,
231	00:17:33,906	00:17:37,575	$but basic arithmetic favors the$side with the greater numbers.
232	00:17:37,577	00:17:39,214	$If war were arithmetic,
233	00:17:39,239	00:17:41,393	$the mathematicians$would rule the world.
234	00:17:42,781	00:17:45,717	$But I did notice your brother$entering His Grace's tent the just now.
235	00:17:45,751	00:17:47,952	$The place of a Kingsguard$is by the King's side.
236	00:17:47,987	00:17:50,021	$And on the night$of the your wedding,
237	00:17:50,056	00:17:52,791	$who was by$the King's side then?
238	00:17:52,825	00:17:55,027	$You seem quite interested$in our marriage.
239	00:17:55,061	00:17:57,630	$Your marriage$is quite interesting...
240	00:17:57,664	00:18:00,767	$Not only to me,$but to the realm.
241	00:18:00,801	00:18:03,904	$The marriage of a wealthy girl$always breeds interest,
242	00:18:03,938	00:18:06,073	$if nothing else.
243	00:18:06,107	00:18:08,008	$You've never married,$have you?
244	00:18:08,043	00:18:12,413	$I've been unlucky$in my affections, sadly.
245	00:18:12,447	00:18:14,849	$That is sad.
246	00:18:14,883	00:18:16,650	$Though perhaps$it's for the best.
247	00:18:16,684	00:18:18,952	$The whole notion of marriage$seems to confuse you,
248	00:18:18,987	00:18:21,188	$so allow me to explain.
249	00:18:21,222	00:18:25,659	$My husband is my King,$and my King is my husband.
250	00:18:25,693	00:18:29,229	$Here is your tent,$Lord Baelish. Good night.
251	00:19:24,186	00:19:26,622	$What do you know$of this place?
252	00:19:26,656	00:19:28,791	$Only that the desert$around their walls
253	00:19:28,825	00:19:30,960	$is called$the Garden of Bones.
254	00:19:32,663	00:19:35,564	$Every time the Qartheen$shut their gates on a traveler,
255	00:19:35,599	00:19:37,833	$the garden grows.
256	00:19:50,212	00:19:53,180	$- Go on!$- You, keep moving!
257	00:20:00,155	00:20:02,824	$<i>Bring her about!</i>
258	00:20:02,858	00:20:05,827	$What kind of fire$melts stone?
259	00:20:05,861	00:20:07,762	$Dragon fire.
260	00:20:07,797	00:20:09,531	$There's dragons here?
261	00:20:09,565	00:20:12,167	$No, all the dragons$are dead.
262	00:20:12,202	00:20:14,403	$What's that smell?
263	00:20:16,073	00:20:18,808	$Dead people.
264	00:20:18,843	00:20:20,978	$Move.
265	00:20:29,255	00:20:31,089	$<i>Please, please, no, no!</i>
266	00:20:37,796	00:20:40,832	$<i>No.</i>
267	00:20:50,409	00:20:53,344	$<i>He's dead.</i>
268	00:20:53,379	00:20:56,547	$He was my son.
269	00:20:58,417	00:21:01,819	$My sister$was three days ago.
270	00:21:01,854	00:21:04,922	$My husband,$the day before that.
271	00:21:05,891	00:21:08,192	$They take someone$every day?
272	00:21:10,496	00:21:12,597	$Does anyone live?
273	00:21:36,055	00:21:38,523	$Joffrey.
274	00:21:38,557	00:21:40,524	$Cersei.
275	00:21:40,558	00:21:42,326	$Ilyn Payne.
276	00:21:42,360	00:21:44,261	$The Hound.
277	00:21:44,295	00:21:46,663	$Joffrey.
278	00:21:46,697	00:21:49,365	$Cersei.
279	00:21:49,399	00:21:51,334	$Ilyn Payne.
280	00:21:51,368	00:21:53,102	$The Hound.
281	00:21:53,136	00:21:56,338	$Joffrey. Cersei.
282	00:21:56,373	00:21:59,408	$Ilyn Payne.$The Hound.
283	00:22:03,513	00:22:04,980	$How dare you?
284	00:22:05,015	00:22:06,882	$You may have heard$false reports.
285	00:22:06,917	00:22:09,419	$- You betrayed Ned.$- <i>Betrayed?</i>
286	00:22:09,453	00:22:11,387	$I wanted him to serve$as Protector of the Realm.
287	00:22:11,422	00:22:12,956	$I begged him$to seize the moment.
288	00:22:12,990	00:22:17,094	$I trusted you.$My husband trusted you.
289	00:22:17,128	00:22:20,397	$And you repaid our faith$with treachery.
290	00:22:20,431	00:22:21,732	$- No, My Lady.$- Get out!
291	00:22:21,766	00:22:23,935	$Cat, I've--
292	00:22:23,969	00:22:26,604	$I've loved you$since I was a boy.
293	00:22:26,639	00:22:30,542	$It seems to me that fate$has given us this chance--
294	00:22:30,577	00:22:33,978	$Have you lost your mind?$Get out!
295	00:22:47,257	00:22:49,592	$Do you want to see$your girls again?
296	00:22:51,661	00:22:55,431	$Sansa, more beautiful$than ever.
297	00:22:55,466	00:22:59,503	$And Arya,$just as wild as ever.
298	00:22:59,537	00:23:01,739	$You have Arya, too?
299	00:23:01,773	00:23:05,843	$Both girls are healthy$and safe...
300	00:23:05,878	00:23:08,880	$<i>for now.</i>
301	00:23:08,914	00:23:12,717	$But you know the Queen$and you know Joffrey.
302	00:23:12,752	00:23:15,686	$I fear for$their longevity
303	00:23:15,721	00:23:17,922	$if they remain$in the capital.
304	00:23:39,511	00:23:41,178	$What do you want?
305	00:23:42,781	00:23:45,851	$The Lannisters will trade your$daughters for the Kingslayer.
306	00:23:45,885	00:23:47,452	$Of course they will.
307	00:23:47,487	00:23:50,156	$Jaime Lannister$for two girls?
308	00:23:50,190	00:23:51,758	$Robb will never agree$to those terms.
309	00:23:51,792	00:23:54,094	$I'm not bringing$these terms to him.
310	00:23:54,128	00:23:55,995	$I'm bringing them$to you.
311	00:23:56,030	00:23:58,631	$You think I'd keep$secrets from my son?
312	00:23:58,666	00:24:01,568	$Robb has surprised them all$with his skills in battle,
313	00:24:01,602	00:24:03,536	$but he's not a mother.
314	00:24:03,571	00:24:06,405	$<i>Consider it, Cat.</i>
315	00:24:06,440	00:24:09,175	$<i>You may not get</i>$<i>another chance.</i>
316	00:24:13,280	00:24:16,115	$- I've brought you a gift.$- I don't want your gifts.
317	00:24:16,149	00:24:19,452	$A token of Tyrion$Lannister's goodwill.
318	00:24:19,486	00:24:23,623	$He wants you to understand$that this exchange of prisoners
319	00:24:23,657	00:24:25,759	$is offered in good faith.
320	00:24:25,793	00:24:27,727	$Good faith?
321	00:24:31,599	00:24:33,533	$What's this?
322	00:25:02,996	00:25:06,165	$Your husband was$an honorable man.
323	00:25:06,200	00:25:09,903	$He should rest beside his family$in the crypts beneath Winterfell.
324	00:25:14,209	00:25:16,710	$- You may not believe--$- Get out.
325	00:25:48,575	00:25:52,245	$<i>Get up, you dogs!</i>
326	00:26:02,756	00:26:06,057	$That's him,$the one who picks.
327	00:26:06,092	00:26:08,226	$The Mountain.
328	00:26:10,863	00:26:12,863	$What are you doing?
329	00:26:12,897	00:26:15,032	$He told me he stares$at him every day.
330	00:26:15,066	00:26:17,535	$That's why he$doesn't get picked.
331	00:26:42,928	00:26:44,796	$You.
332	00:26:44,831	00:26:47,566	$<i>Move, boy!</i>
333	00:26:47,601	00:26:50,069	$Move!
334	00:27:08,289	00:27:10,724	$<i>Is there gold and silver</i>$<i>in the village?</i>
335	00:27:10,758	00:27:13,260	$- I don't know.$- <i>Gems?</i>
336	00:27:13,294	00:27:15,495	$I didn't see any.
337	00:27:15,530	00:27:17,898	$- Where is the Brotherhood?$- I don't know.
338	00:27:33,715	00:27:36,583	$<i>- Where is the Brotherhood?</i>$- I don't know. Please.
339	00:27:36,617	00:27:39,419	$- Where is the Brotherhood?$- I don't know.
340	00:27:44,825	00:27:46,793	$Which of the villagers$aided them?
341	00:27:46,827	00:27:49,395	$- I don't know.$- Who?
342	00:27:49,429	00:27:51,631	$I--
343	00:27:54,034	00:27:57,003	$- Who?$- I never saw.
344	00:27:57,037	00:27:58,671	$- Who?$- I never saw.
345	00:27:58,705	00:28:01,808	$Please. Please, stop.$Please, it's starting to--
346	00:28:01,842	00:28:05,145	$- <i>Who?</i>$- I didn't see anyone help him.
347	00:28:05,179	00:28:07,581	$Take it off! Take it off!
348	00:28:07,615	00:28:09,982	$- <i>Who helped him?</i>$- Ganes the butcher
349	00:28:10,017	00:28:11,851	$- and his son.$- That's better.
350	00:28:11,885	00:28:15,121	$- <i>You've been very helpful.</i>$- No, stop, please!
351	00:28:15,155	00:28:17,556	$<i>What are you doing?</i>$<i>Please, stop!</i>
352	00:28:17,590	00:28:20,092	$<i>Please, stop!</i>$<i>No! No!</i>
353	00:28:20,126	00:28:22,327	$I told you everything!$No!
354	00:28:22,361	00:28:25,664	$No!
355	00:28:25,698	00:28:28,933	$Joffrey.
356	00:28:28,968	00:28:31,069	$Cersei.
357	00:28:31,103	00:28:33,572	$Ilyn Payne.$The Hound.
358	00:28:33,606	00:28:36,341	$<i>Please, Polliver.</i>$<i>Some food.</i>
359	00:28:36,376	00:28:39,111	$Just a crust of bread.
360	00:28:43,417	00:28:45,385	$Polliver.
361	00:28:45,420	00:28:47,688	$The Mountain.
362	00:29:04,705	00:29:07,774	$Lady Stark, I had not thought$to find you in the Stormlands.
363	00:29:07,808	00:29:11,377	$I had not thought$to be here, Lord Stannis.
364	00:29:11,411	00:29:14,780	$- Can that truly be you?$- Who else might it be?
365	00:29:14,815	00:29:17,550	$When I saw your standard,$I couldn't be sure.
366	00:29:17,584	00:29:20,119	$- Whose banner is that?$- My own.
367	00:29:20,154	00:29:22,722	$I suppose if we used$the same one,
368	00:29:22,757	00:29:25,525	$the battle would be$terribly confusing.
369	00:29:25,560	00:29:27,761	$<i>Why is your stag</i>$<i>on fire?</i>
370	00:29:28,897	00:29:30,631	$The King has taken$for his sigil
371	00:29:30,665	00:29:32,667	$the fiery heart$of the Lord of Light.
372	00:29:32,701	00:29:37,138	$Ah, you must be this fire$priestess we hear so much about.
373	00:29:37,172	00:29:39,374	$<i>Mm, brother,</i>
374	00:29:39,408	00:29:42,677	$now I understand why you$found religion in your old age.
375	00:29:42,712	00:29:44,146	$Watch yourself, Renly.
376	00:29:44,180	00:29:47,216	$<i>No, no, I'm relieved.</i>
377	00:29:47,250	00:29:49,418	$I never really believed$you're a fanatic.
378	00:29:49,453	00:29:52,788	$Charmless, rigid,$a bore, yes,
379	00:29:52,823	00:29:54,624	$but not a godly man.
380	00:29:57,061	00:29:59,362	$You should kneel$he's the Lord's chosen,
381	00:29:59,397	00:30:01,732	$<i>born amidst salt</i>$<i>and smoke.</i>
382	00:30:01,766	00:30:03,934	$Born amidst salt$and smoke?
383	00:30:03,968	00:30:05,236	$Is he a ham?
384	00:30:05,270	00:30:07,205	$<i>That's twice</i>$<i>I've warned you.</i>
385	00:30:07,239	00:30:09,140	$Listen to yourselves.
386	00:30:09,174	00:30:12,410	$If you were sons of mine, I$would knock your heads together
387	00:30:12,445	00:30:14,112	$and lock you in a bedchamber$until you remembered
388	00:30:14,137	00:30:15,747	$that you were brothers.
389	00:30:15,748	00:30:18,449	$It is strange to find you$beside my brother, Lady Stark.
390	00:30:18,483	00:30:21,285	$<i>Your husband was a supporter</i>$<i>of my claim.</i>
391	00:30:21,319	00:30:23,354	$Lord Eddard's integrity$cost him his head.
392	00:30:23,388	00:30:26,423	$And you sit beside this pretender$and chastise me.
393	00:30:26,458	00:30:28,125	$We share a common enemy.
394	00:30:28,160	00:30:31,862	$The Iron Throne$is mine by right.
395	00:30:31,897	00:30:35,332	$All those that deny that$are my foes.
396	00:30:35,367	00:30:38,602	$The whole realm denies it,$from Dorne to the Wall.
397	00:30:38,637	00:30:40,371	$Old men deny it$with their death rattle
398	00:30:40,405	00:30:43,274	$and unborn children deny it$in their mother's wombs.
399	00:30:45,710	00:30:47,511	$No one wants you$for their King.
400	00:30:47,545	00:30:50,747	$<i>You never wanted</i>$<i>any friends, brother.</i>
401	00:30:50,815	00:30:53,216	$<i>But a man without friends</i>$<i>is a man without power.</i>
402	00:30:53,251	00:30:56,786	$For the sake of the mother$who bore us,
403	00:30:56,821	00:30:59,189	$I will give you this one night$to reconsider.
404	00:30:59,223	00:31:01,825	$Strike your banners,
405	00:31:01,859	00:31:04,460	$come to me before dawn,
406	00:31:04,494	00:31:07,396	$and I will grant you$your old seat in the council.
407	00:31:08,565	00:31:11,366	$I'll even name you$my heir
408	00:31:11,401	00:31:13,235	$until a son$is born to me.
409	00:31:15,305	00:31:17,573	$Otherwise I shall$destroy you.
410	00:31:21,311	00:31:23,012	$Look across$those fields, brother.
411	00:31:23,046	00:31:25,682	$<i>Can you see</i>$<i>all those banners?</i>
412	00:31:25,716	00:31:28,452	$You think a few bolts$of cloth will make you King?
413	00:31:28,486	00:31:30,654	$No.
414	00:31:30,689	00:31:33,825	$The men holding those bolts$of cloth will make me King.
415	00:31:33,859	00:31:35,727	$We shall see, Renly.
416	00:31:35,761	00:31:38,497	$Come the dawn,$we shall see.
417	00:31:38,531	00:31:40,699	$Look to your sins,$Lord Renly.
418	00:31:40,734	00:31:43,235	$The night is dark$and full of terrors.
419	00:31:48,775	00:31:52,343	$Would you believe$I loved him once?
420	00:32:12,732	00:32:14,733	$I thought we were welcome.
421	00:32:14,767	00:32:17,636	$If you heard a Dothraki horde$was approaching your city,
422	00:32:17,670	00:32:19,704	$you might do the same,$Khaleesi.
423	00:32:22,074	00:32:24,108	$Horde?
424	00:32:38,824	00:32:40,858	$My name is Daenerys--
425	00:32:40,893	00:32:44,128	$Daenerys Stormborn$of the House Targaryen.
426	00:32:44,163	00:32:46,197	$You know me, My Lord?
427	00:32:46,231	00:32:48,867	$Only by reputation,$Khaleesi.
